,Drug ID,Target ID,Label
12763,DB09510,Q13258,-1
12764,DB00869,P46597,-1
12765,DB00809,P09455,-1
12766,DB01228,P11473,-1
12767,DB01014,P78527,-1
12768,DB09064,P33981,-1
12769,DB00122,P57059,-1
12770,DB09409,P50859,-1
12771,DB01217,Q15116,-1
12772,DB00916,Q8N339,-1
12773,DB00369,P0AD63,-1
12774,DB01233,P25774,-1
12775,DB01037,O94925,-1
12776,DB01148,O43676,-1
12777,DB00014,P11712,-1
12778,DB08916,P48443,-1
12779,DB00864,P09038,-1
12780,DB11967,P14207,-1
12781,DB01291,O95168,-1
12782,DB12332,O43283,-1
12783,DB00256,Q12809,-1
12784,DB11560,Q9UP52,-1
12785,DB06654,P44725,-1
12786,DB01426,P42684,-1
12787,DB00415,P02751,-1
12788,DB05018,P61073,-1
12789,DB06663,P43700,-1
12790,DB06207,P34981,-1
12791,DB09214,P54710,-1
12792,DB00228,O15270,-1
12793,DB08815,P29350,-1
12794,DB01170,P20276,-1
12795,DB01053,P56696,-1
12796,DB00204,P00374,-1
12797,DB00276,P9WJY5,-1
12798,DB14761,P48048,-1
12799,DB08907,P59768,-1
12800,DB00507,P03951,-1
12801,DB00622,Q7Z5B4,-1
12802,DB00864,Q8TDU6,-1
12803,DB06789,Q14032,-1
12804,DB00243,P16615,-1
12805,DB01340,Q06187,-1
12806,DB01150,O15269,-1
12807,DB00323,P08686,-1
12808,DB08964,O00764,-1
12809,DB00573,Q00532,-1
12810,DB14649,P80365,-1
12811,DB04348,Q96PD7,-1
12812,DB00836,P30041,-1
12813,DB12612,Q02221,-1
12814,DB00264,P07900,-1
12815,DB11586,P30874,-1
12816,DB01319,P13299,-1
12817,DB00973,P20702,-1
12818,DB13997,Q13464,-1
12819,DB00233,P08235,-1
12820,DB09272,P0C1U9,-1
12821,DB04657,P30838,-1
12822,DB04398,P06744,-1
12823,DB08897,P30626,-1
12824,DB01130,Q04912,-1
12825,DB06209,O60896,-1
12826,DB01278,Q9BUB5,-1
12827,DB00150,P11387,-1
12828,DB15617,P22694,-1
12829,DB00580,P06672,-1
12830,DB08860,Q96S37,-1
12831,DB01297,P62508,-1
12832,DB15617,Q6ZMR3,-1
12833,DB00150,P04190,-1
12834,DB01133,P36544,-1
12835,DB06694,Q9P286,-1
12836,DB14541,P9WI81,-1
12837,DB03929,P07360,-1
12838,DB06288,Q92781,-1
12839,DB01378,Q96L34,-1
12840,DB00868,P30996,-1
12841,DB01164,Q8TDR2,-1
12842,DB00712,P60842,-1
12843,DB00369,P35610,-1
12844,DB12924,P02747,-1
12845,DB00283,P19961,-1
12846,DB00868,P00808,-1
12847,DB09401,Q14722,-1
12848,DB00183,P08546,-1
12849,DB01656,Q07817,-1
12850,DB14490,O75251,-1
12851,DB00237,O43252,-1
12852,DB00415,P71119,-1
12853,DB14568,P14867,-1
12854,DB01171,O75600,-1
12855,DB00542,P14207,-1
12856,DB01120,O25926,-1
12857,DB06695,Q08288,-1
12858,DB01438,P0A3M5,-1
12859,DB00497,P0DP24,-1
12860,DB00440,Q9Y233,-1
12861,DB00394,P03952,-1
12862,DB00648,P04439,-1
12863,DB00725,O60840,-1
12864,DB01057,P42081,-1
12865,DB08815,Q51793,-1
12866,DB00737,Q9NSA2,-1
12867,DB00583,Q14722,-1
12868,DB00947,Q9RVD6,-1
12869,DB00479,P0A753,-1
12870,DB03312,Q99584,-1
12871,DB04465,P20742,-1
12872,DB01263,P33032,-1
12873,DB01101,Q9R381,-1
12874,DB01155,Q16772,-1
12875,DB14649,P13159,-1
12876,DB01056,P18283,-1
12877,DB00776,P22939,-1
12878,DB00542,Q8WYK2,-1
12879,DB01191,Q14003,-1
12880,DB00736,Q9NR19,-1
12881,DB04115,P0A3M6,-1
12882,DB13074,P09038,-1
12883,DB00140,P51956,-1
12884,DB13179,Q01064,-1
12885,DB00517,O60664,-1
12886,DB00619,P05093,-1
12887,DB11700,P10809,-1
12888,DB08865,P01130,-1
12889,DB01219,A1L3X4,-1
12890,DB00495,Q9P286,-1
12891,DB03754,Q96Q83,-1
12892,DB09080,Q6NUM9,-1
12893,DB00203,P54687,-1
12894,DB00323,P35222,-1
12895,DB01325,P41146,-1
12896,DB14631,Q47PU3,-1
12897,DB00342,P18510,-1
12898,DB13257,Q8TDU6,-1
12899,DB01296,O43283,-1
12900,DB06216,O14958,-1
12901,DB12095,P01619,-1
12902,DB14649,P07355,-1
12903,DB12825,P0A0N4,-1
12904,DB04825,P11274,-1
12905,DB00627,Q16478,-1
12906,DB00719,O24990,-1
12907,DB09265,P33032,-1
12908,DB01026,P35520,-1
12909,DB00359,O95263,-1
12910,DB01130,P60880,-1
12911,DB00628,P04732,-1
12912,DB00456,P10635,-1
12913,DB00737,O60285,-1
12914,DB01202,Q8IVL5,-1
12915,DB00400,Q16878,-1
12916,DB05260,P0AD68,-1
12917,DB11186,P45973,-1
12918,DB00641,Q9H2X6,-1
12919,DB09241,Q8N9I0,-1
12920,DB01328,P22748,-1
12921,DB11712,P0A6I3,-1
12922,DB00415,P22897,-1
12923,DB00574,Q02643,-1
12924,DB00387,P05091,-1
12925,DB11590,P11766,-1
12926,DB06228,P10176,-1
12927,DB11591,Q7L7X3,-1
12928,DB06827,O94804,-1
12929,DB01119,P51858,-1
12930,DB00480,P34995,-1
12931,DB01275,P0A9Z7,-1
12932,DB08828,P19784,-1
12933,DB00415,Q9NXG6,-1
12934,DB01041,P04732,-1
12935,DB00424,Q16620,-1
12936,DB00711,Q9NXA8,-1
12937,DB01201,Q13488,-1
12938,DB04570,P07948,-1
12939,DB00276,P10827,-1
12940,DB11901,P29274,-1
12941,DB01621,P62942,-1
12942,DB00699,Q9UHD2,-1
12943,DB01102,Q8IWT1,-1
12944,DB00822,P07948,-1
12945,DB00937,Q96AE4,-1
12946,DB06213,P10092,-1
12947,DB01171,P37288,-1
12948,DB09513,P09250,-1
12949,DB12457,Q14432,-1
12950,DB00812,P08870,-1
12951,DB00578,P01584,-1
12952,DB15233,O94903,-1
12953,DB08908,P27302,-1
12954,DB00476,Q6MZM0,-1
12955,DB06137,P83223,-1
12956,DB00700,P22303,-1
12957,DB01099,O14618,-1
12958,DB00400,O60568,-1
12959,DB01007,P10828,-1
12960,DB00371,Q9H8P0,-1
12961,DB00828,P40238,-1
12962,DB09123,P14543,-1
12963,DB00967,P15260,-1
12964,DB12070,P11229,-1
12965,DB09095,P12004,-1
12966,DB08873,Q9NYX4,-1
12967,DB01698,P0DTD1,-1
12968,DB06155,P20276,-1
12969,DB01698,Q14353,-1
12970,DB06218,P49765,-1
12971,DB09047,P78508,-1
12972,DB01227,Q8IVL6,-1
12973,DB00331,P23378,-1
12974,DB09095,P51812,-1
12975,DB00494,Q9NRH2,-1
12976,DB01057,P20586,-1
12977,DB00476,P26663,-1
12978,DB00474,P69772,-1
12979,DB01624,P56937,-1
12980,DB11136,Q96RD7,-1
12981,DB11753,P52895,-1
12982,DB01346,P05023,-1
12983,DB14509,P71119,-1
12984,DB08896,P07098,-1
12985,DB00946,Q9Y5Y6,-1
12986,DB12107,P36955,-1
12987,DB00183,P27815,-1
12988,DB04946,O15374,-1
12989,DB06709,Q8WUI4,-1
12990,DB01000,Q4U2R8,-1
12991,DB01124,Q9UF02,-1
12992,DB00686,A2QLK4,-1
12993,DB06709,P30988,-1
12994,DB03128,P15144,-1
12995,DB00174,Q9UK17,-1
12996,DB00483,O14578,-1
12997,DB08828,P08588,-1
12998,DB06827,O95622,-1
12999,DB00804,Q86YN6,-1
13000,DB09060,Q13627,-1
13001,DB15233,P09038,-1
13002,DB09063,P18847,-1
13003,DB11943,P49189,-1
13004,DB00986,P30519,-1
13005,DB00892,Q8N8Y2,-1
13006,DB00636,Q8TED1,-1
13007,DB11796,Q05603,-1
13008,DB00624,P02747,-1
13009,DB01579,Q01668,-1
13010,DB00792,Q02218,-1
13011,DB00712,Q6PIU1,-1
13012,DB03793,Q9HBA0,-1
13013,DB01228,P00378,-1
13014,DB11431,P06727,-1
13015,DB00752,P9WNG3,-1
13016,DB09241,O43252,-1
13017,DB00529,P41972,-1
13018,DB01605,P11274,-1
13019,DB04824,Q8N1C3,-1
13020,DB00464,P49759,-1
13021,DB01406,P48745,-1
13022,DB00977,O43614,-1
13023,DB00821,Q9Y646,-1
13024,DB00344,P61626,-1
13025,DB00203,P43088,-1
13026,DB13874,P22637,-1
13027,DB00315,P21728,-1
13028,DB06614,P19827,-1
13029,DB05351,P26440,-1
13030,DB00227,P00322,-1
13031,DB00319,P59768,-1
13032,DB01415,P48735,-1
13033,DB11915,Q9NRF9,-1
13034,DB00852,P13639,-1
13035,DB01337,P11362,-1
13036,DB13956,P52647,-1
13037,DB09070,P08700,-1
13038,DB00580,P54577,-1
13039,DB12499,Q96NX5,-1
13040,DB15494,Q9Y5Y6,-1
13041,DB00551,P51164,-1
13042,DB12301,Q99640,-1
13043,DB11273,O67987,-1
13044,DB01440,Q9NRP7,-1
13045,DB00986,P45983,-1
13046,DB00130,Q13002,-1
13047,DB00656,P36894,-1
13048,DB01184,P56122,-1
13049,DB00927,Q16478,-1
13050,DB06781,P72524,-1
13051,DB00479,Q13555,-1
13052,DB00656,Q9GZZ6,-1
13053,DB08949,P26358,-1
13054,DB00540,Q9Y646,-1
13055,DB08893,P30872,-1
13056,DB00887,P30926,-1
13057,DB05382,O95168,-1
13058,DB00834,Q16602,-1
13059,DB00544,P31644,-1
13060,DB11817,Q06187,-1
13061,DB00915,P03951,-1
13062,DB01338,P11532,-1
13063,DB00605,Q15185,-1
13064,DB09319,P29218,-1
13065,DB11611,Q08257,-1
13066,DB00310,P58558,-1
13067,DB00239,P9WPS1,-1
13068,DB06616,P14868,-1
13069,DB00831,P50135,-1
13070,DB13146,Q8WWG9,-1
13071,DB01619,O60359,-1
13072,DB00464,P33151,-1
13073,DB00315,O00238,-1
13074,DB00968,P00167,-1
13075,DB00870,Q8IVL5,-1
13076,DB05154,P52895,-1
13077,DB01202,Q9UHI5,-1
13078,DB01205,Q9NSD9,-1
13079,DB08893,Q8TDU6,-1
13080,DB11791,Q9BYF1,-1
13081,DB06626,P31213,-1
13082,DB16019,Q9UJT0,-1
13083,DB11064,P14735,-1
13084,DB00870,Q9NZV8,-1
13085,DB01186,P06850,-1
13086,DB01627,P0AES4,-1
13087,DB00354,P33673,-1
13088,DB14895,P35462,-1
13089,DB00201,Q15750,-1
13090,DB00782,Q9H8P0,-1
13091,DB00540,P37610,-1
13092,DB01024,P09758,-1
13093,DB06771,P43353,-1
13094,DB00140,P33402,-1
13095,DB01263,Q9UQ05,-1
13096,DB01115,P12488,-1
13097,DB00874,P0A9Z7,-1
13098,DB00497,P11166,-1
13099,DB00631,P51787,-1
13100,DB00881,P35968,-1
13101,DB06782,Q08499,-1
13102,DB00470,P02585,-1
13103,DB04931,O60513,-1
13104,DB00624,P23246,-1
13105,DB14489,P18283,-1
13106,DB00177,P49419,-1
13107,DB01430,Q9UGN5,-1
13108,DB09123,P00395,-1
13109,DB16019,Q16739,-1
13110,DB00806,Q70Z44,-1
13111,DB01215,Q16853,-1
13112,DB11732,Q9H3N8,-1
13113,DB01246,O14965,-1
13114,DB05018,Q96FQ6,-1
13115,DB01212,P11137,-1
13116,DB00228,P06310,-1
13117,DB11793,P0C0L5,-1
13118,DB00854,Q7L5Y9,-1
13119,DB05381,Q14749,-1
13120,DB00216,Q9UK32,-1
13121,DB00710,P30532,-1
13122,DB00807,P11387,-1
13123,DB00261,P30530,-1
13124,DB11967,P0C0L4,-1
13125,DB00135,P29322,-1
13126,DB00184,P54762,-1
13127,DB00719,O43674,-1
13128,DB01161,Q15375,-1
13129,DB01157,Q06278,-1
13130,DB00732,Q07864,-1
13131,DB06819,P08686,-1
13132,DB12783,P22340,-1
13133,DB00408,O75390,-1
13134,DB00802,P42684,-1
13135,DB06213,P38484,-1
13136,DB01612,P19634,-1
13137,DB06809,P07947,-1
13138,DB08933,P15382,-1
13139,DB00988,P98170,-1
13140,DB01060,P50859,-1
13141,DB00150,P23528,-1
13142,DB09216,O00305,-1
13143,DB11967,P59796,-1
13144,DB00159,Q969G6,-1
13145,DB00852,Q96NR8,-1
13146,DB13154,P04054,-1
13147,DB00237,P00441,-1
13148,DB09027,P08100,-1
13149,DB00366,Q14330,-1
13150,DB04838,P49761,-1
13151,DB11273,Q9UPY5,-1
13152,DB06147,P21917,-1
13153,DB11979,P30518,-1
13154,DB01176,Q9HCR9,-1
13155,DB01332,P48728,-1
13156,DB00716,P31942,-1
13157,DB11644,O43708,-1
13158,DB01205,P16083,-1
13159,DB00834,Q9UQQ2,-1
13160,DB00191,Q14978,-1
13161,DB00339,P10620,-1
13162,DB01328,Q9NRF9,-1
13163,DB08890,Q03736,-1
13164,DB00640,O75251,-1
13165,DB00367,P49759,-1
13166,DB11591,P29323,-1
13167,DB00868,P23367,-1
13168,DB00725,P0A6J8,-1
13169,DB11359,P00167,-1
13170,DB00744,P49589,-1
13171,DB09047,P08100,-1
13172,DB00363,P17405,-1
13173,DB00967,Q96EN8,-1
13174,DB08933,O60931,-1
13175,DB00631,P22102,-1
13176,DB00950,Q9UGI6,-1
13177,DB00410,Q96I59,-1
13178,DB01021,P05177,-1
13179,DB01131,P0AD64,-1
13180,DB00814,P9WNX1,-1
13181,DB00134,P09622,-1
13182,DB14669,P53004,-1
13183,DB00730,Q9Y285,-1
13184,DB00677,Q9UF33,-1
13185,DB00672,P23141,-1
13186,DB12147,P56122,-1
13187,DB14761,P30086,-1
13188,DB00792,Q9H422,-1
13189,DB01041,Q9Y2T6,-1
13190,DB01183,P24394,-1
13191,DB01353,P07332,-1
13192,DB01035,Q9RYU4,-1
13193,DB09143,P02792,-1
13194,DB15328,P07332,-1
13195,DB11689,Q9UQ05,-1
13196,DB00340,Q969I3,-1
13197,DB00381,P02751,-1
13198,DB01601,Q9H422,-1
13199,DB06789,P39086,-1
13200,DB01162,Q7L0J3,-1
13201,DB00656,P71119,-1
13202,DB00007,Q96L42,-1
13203,DB00184,P02452,-1
13204,DB00035,P48735,-1
13205,DB11613,P01903,-1
13206,DB01420,Q04782,-1
13207,DB01069,O95264,-1
13208,DB06775,Q8NI22,-1
13209,DB01624,Q16720,-1
13210,DB09220,Q14831,-1
13211,DB00836,Q16720,-1
13212,DB06716,P22607,-1
13213,DB09205,Q14541,-1
13214,DB00811,P35590,-1
13215,DB06814,P32245,-1
13216,DB04854,P20701,-1
13217,DB13967,Q9UJT0,-1
13218,DB00520,P23560,-1
13219,DB00210,Q16739,-1
13220,DB00810,Q6PIU1,-1
13221,DB01602,Q8TD30,-1
13222,DB11156,P94692,-1
13223,DB00531,P04733,-1
13224,DB00249,P06396,-1
13225,DB03128,Q14957,-1
13226,DB04920,P31995,-1
13227,DB14881,Q13630,-1
13228,DB01382,P0C278,-1
13229,DB06699,P43115,-1
13230,DB00800,Q96RQ9,-1
13231,DB00949,O95259,-1
13232,DB00749,Q9I194,-1
13233,DB09238,P06870,-1
13234,DB01325,P22033,-1
13235,DB00709,P51606,-1
13236,DB09296,P00709,-1
13237,DB01227,O31616,-1
13238,DB01138,Q13370,-1
13239,DB01006,P18505,-1
13240,DB11799,P40925,-1
13241,DB01415,Q15208,-1
13242,DB01014,K9N7C7,-1
13243,DB00325,P08173,-1
13244,DB01115,Q9Y6R4,-1
13245,DB00285,Q9H4B4,-1
13246,DB00942,Q08493,-1
13247,DB01216,P00183,-1
13248,DB00852,P05093,-1
13249,DB04173,Q92569,-1
13250,DB11757,P11142,-1
13251,DB11952,P49761,-1
13252,DB00261,P27707,-1
13253,DB00642,O75251,-1
13254,DB00391,Q92911,-1
13255,DB00795,P51812,-1
13256,DB00852,Q16134,-1
13257,DB11823,Q96A05,-1
13258,DB00738,Q7Z2W7,-1
13259,DB09059,P00749,-1
13260,DB09118,P46597,-1
13261,DB01215,Q13393,-1
13262,DB00380,O95299,-1
13263,DB01273,P35754,-1
13264,DB00686,O60896,-1
13265,DB01138,O15146,-1
13266,DB14642,O00222,-1
13267,DB03619,P07355,-1
13268,DB14520,P48544,-1
13269,DB01137,P05412,-1
13270,DB00987,Q9NWZ5,-1
13271,DB05154,P24228,-1
13272,DB01246,Q8IVL5,-1
13273,DB01280,P22557,-1
13274,DB00391,Q9UM07,-1
13275,DB13967,Q9UEW3,-1
13276,DB11148,Q16445,-1
13277,DB00574,Q07806,-1
13278,DB01426,P00738,-1
13279,DB06751,Q03181,-1
13280,DB00605,P35869,-1
13281,DB06817,Q59H18,-1
13282,DB00804,P09546,-1
13283,DB01161,Q5SHN7,-1
13284,DB00214,P01857,-1
13285,DB00317,Q16850,-1
13286,DB01587,P00387,-1
13287,DB01066,P01861,-1
13288,DB00864,Q16654,-1
13289,DB09026,P20594,-1
13290,DB00782,P98160,-1
13291,DB06201,P00918,-1
13292,DB08865,Q9RVD6,-1
13293,DB01053,P45381,-1
13294,DB01174,P07550,-1
13295,DB06819,P00807,-1
13296,DB01264,Q9Y285,-1
13297,DB00946,Q95460,-1
13298,DB01012,Q6GI75,-1
13299,DB01039,P62807,-1
13300,DB09074,P19961,-1
13301,DB06825,P48723,-1
13302,DB01177,P42261,-1
13303,DB01083,P00390,-1
13304,DB00661,P10253,-1
13305,DB01026,Q5PXQ6,-1
13306,DB00494,O75489,-1
13307,DB06292,P9WJI5,-1
13308,DB01007,O15399,-1
13309,DB01267,P10724,-1
13310,DB04868,Q16445,-1
13311,DB11611,P19823,-1
13312,DB00436,O94760,-1
13313,DB12455,P04278,-1
13314,DB09401,Q9BXT2,-1
13315,DB01231,P35348,-1
13316,DB06151,Q96BR1,-1
13317,DB00267,Q9UP52,-1
13318,DB00868,P09455,-1
13319,DB01220,P23469,-1
13320,DB01028,Q16478,-1
13321,DB00993,P05109,-1
13322,DB00710,Q9BXA5,-1
13323,DB01263,P23246,-1
13324,DB00625,O95237,-1
13325,DB00550,P23367,-1
13326,DB09079,O94760,-1
13327,DB00847,P0ADY7,-1
13328,DB00206,P05090,-1
13329,DB00851,P15502,-1
13330,DB11574,Q9Y4R7,-1
13331,DB00653,P12235,-1
13332,DB01400,Q9Y5Y4,-1
13333,DB01100,P48664,-1
13334,DB00455,O60502,-1
13335,DB05239,P10909,-1
13336,DB06176,P34741,-1
13337,DB03796,O75185,-1
13338,DB09300,P04271,-1
13339,DB00219,P24300,-1
13340,DB00350,P35869,-1
13341,DB01101,P22694,-1
13342,DB00179,Q16322,-1
13343,DB00960,P31994,-1
13344,DB08912,P43405,-1
13345,DB01170,Q9WYT0,-1
13346,DB00822,Q2G0P0,-1
13347,DB08827,P14543,-1
13348,DB00559,P49257,-1
13349,DB00201,P21918,-1
13350,DB00850,Q9UGJ0,-1
13351,DB00456,Q00496,-1
13352,DB04834,Q70Z44,-1
13353,DB00523,P18640,-1
13354,DB06771,P68871,-1
13355,DB01012,Q14722,-1
13356,DB08890,P31749,-1
13357,DB14499,P01589,-1
13358,DB11979,P12314,-1
13359,DB00394,P19113,-1
13360,DB00534,P05155,-1
13361,DB00827,Q9UHD2,-1
13362,DB00935,P48163,-1
13363,DB00645,P35228,-1
13364,DB15690,Q16134,-1
13365,DB00710,Q92206,-1
13366,DB02701,Q9Y694,-1
13367,DB01616,P04746,-1
13368,DB14520,O31616,-1
13369,DB01039,O00217,-1
13370,DB01338,P08909,-1
13371,DB11823,Q9NZK7,-1
13372,DB14568,P01375,-1
13373,DB00239,P00738,-1
13374,DB11827,Q9H4B7,-1
13375,DB01172,P27449,-1
13376,DB00818,Q09470,-1
13377,DB11575,P01189,-1
13378,DB06786,P55263,-1
13379,DB00573,Q16873,-1
13380,DB11942,O75676,-1
13381,DB03754,P24093,-1
13382,DB13783,P40925,-1
13383,DB01215,P48551,-1
13384,DB00415,P27361,-1
13385,DB14509,P59768,-1
13386,DB00469,O24990,-1
13387,DB00321,Q9H2M3,-1
13388,DB01099,P08373,-1
13389,DB00458,O95718,-1
13390,DB00536,Q9UIK4,-1
13391,DB09128,P22513,-1
13392,DB00776,P49419,-1
13393,DB00643,O60674,-1
13394,DB11431,Q9Y487,-1
13395,DB00955,P55055,-1
13396,DB00262,P08729,-1
13397,DB00285,P01709,-1
13398,DB00536,Q9NR19,-1
13399,DB00661,O31616,-1
13400,DB00640,O75340,-1
13401,DB01131,Q13237,-1
13402,DB01351,Q9HC97,-1
13403,DB00997,Q08493,-1
13404,DB01597,P04181,-1
13405,DB11691,Q9Y6L6,-1
13406,DB12941,P22303,-1
13407,DB11584,P08779,-1
13408,DB06335,P50135,-1
13409,DB11560,P16860,-1
13410,DB09027,Q9Y698,-1
13411,DB01357,P07237,-1
13412,DB04173,P16870,-1
13413,DB01031,Q9UIX4,-1
13414,DB00115,Q16836,-1
13415,DB01113,P37321,-1
13416,DB00771,P22340,-1
13417,DB01012,O75385,-1
13418,DB00874,P22352,-1
13419,DB06267,Q9Y5Y4,-1
13420,DB00371,P01011,-1
13421,DB13872,P07307,-1
13422,DB08907,P31327,-1
13423,DB01167,O43526,-1
13424,DB00684,O75936,-1
13425,DB11156,P14410,-1
13426,DB00200,P40925,-1
13427,DB00563,P18314,-1
13428,DB00277,P12461,-1
13429,DB13967,P62594,-1
13430,DB09119,Q9NPF7,-1
13431,DB00461,Q06432,-1
13432,DB00975,P31151,-1
13433,DB01157,P22413,-1
13434,DB06176,P46736,-1
13435,DB00213,Q8N1G2,-1
13436,DB00357,O15304,-1
13437,DB01004,P08519,-1
13438,DB14019,P09619,-1
13439,DB09296,P00491,-1
13440,DB00493,O60664,-1
13441,DB00366,Q96L12,-1
13442,DB03193,P01589,-1
13443,DB00618,Q9NPA2,-1
13444,DB04825,Q16719,-1
13445,DB01010,Q8TET4,-1
13446,DB00353,P25963,-1
13447,DB00186,P07766,-1
13448,DB01067,Q86VZ1,-1
13449,DB00574,P01871,-1
13450,DB14033,P02775,-1
13451,DB11901,P29323,-1
13452,DB00624,P16473,-1
13453,DB04918,Q05318,-1
13454,DB04173,P30711,-1
13455,DB01581,P15336,-1
13456,DB13946,P04626,-1
13457,DB01006,Q03405,-1
13458,DB00479,O96000,-1
13459,DB00130,Q02768,-1
13460,DB06702,Q16134,-1
13461,DB01403,P54577,-1
13462,DB01063,P23416,-1
13463,DB14568,Q9Y6F1,-1
13464,DB12466,Q6WRI0,-1
13465,DB11363,P0AD63,-1
13466,DB00390,P29803,-1
13467,DB00867,Q14654,-1
13468,DB01275,P09960,-1
13469,DB00975,P07339,-1
13470,DB04908,Q9NPH2,-1
13471,DB00315,Q9UL54,-1
13472,DB00235,Q04782,-1
13473,DB00429,Q8WY07,-1
13474,DB00537,P48039,-1
13475,DB01435,Q9H244,-1
13476,DB00823,O43246,-1
13477,DB00867,P10844,-1
13478,DB00910,P41143,-1
13479,DB00224,P0A4L9,-1
13480,DB01336,Q16853,-1
13481,DB00754,P43681,-1
13482,DB09101,Q16620,-1
13483,DB00430,Q92569,-1
13484,DB05316,P40859,-1
13485,DB00422,Q03736,-1
13486,DB11796,Q6IA69,-1
13487,DB00814,P03952,-1
13488,DB00812,P16389,-1
13489,DB01209,P10176,-1
13490,DB01030,P46736,-1
13491,DB00091,Q30154,-1
13492,DB06814,P01730,-1
13493,DB00517,Q92918,-1
13494,DB06218,P11168,-1
13495,DB00364,P29466,-1
13496,DB11359,P05181,-1
13497,DB08934,P02763,-1
13498,DB01092,P08172,-1
13499,DB11963,Q8WWG9,-1
13500,DB09220,P00438,-1
13501,DB01091,P29074,-1
13502,DB00988,Q00987,-1
13503,DB06780,P62937,-1
13504,DB13946,Q95460,-1
13505,DB00331,P04049,-1
13506,DB01219,O60427,-1
13507,DB01132,P51168,-1
13508,DB00551,O00341,-1
13509,DB01413,P68133,-1
13510,DB00808,Q7Z5B4,-1
13511,DB11496,P29401,-1
13512,DB00949,P30926,-1
13513,DB00400,P24752,-1
13514,DB01177,P22413,-1
13515,DB11642,Q9NY56,-1
13516,DB00935,O00763,-1
13517,DB00792,Q99624,-1
13518,DB09272,P37063,-1
13519,DB01211,O75911,-1
13520,DB00457,Q14721,-1
13521,DB00907,Q9NQ25,-1
13522,DB00479,O60391,-1
13523,DB00302,Q00653,-1
13524,DB04930,P10636,-1
13525,DB00135,Q8WYK2,-1
13526,DB09054,O95749,-1
13527,DB00454,P49759,-1
13528,DB00443,P36897,-1
13529,DB08867,P03951,-1
13530,DB06771,P9WJ63,-1
13531,DB00475,Q9H244,-1
13532,DB01210,Q9HBK9,-1
13533,DB01078,P62993,-1
13534,DB00302,P00747,-1
13535,DB00106,P03923,-1
13536,DB00845,Q8IUZ5,-1
13537,DB11273,P02774,-1
13538,DB01328,O60896,-1
13539,DB01028,P22303,-1
13540,DB14575,P11766,-1
13541,DB00313,Q15303,-1
13542,DB00749,P00183,-1
13543,DB00919,P33981,-1
13544,DB14895,P55017,-1
13545,DB08815,P15313,-1
13546,DB11738,P48506,-1
13547,DB00295,P49760,-1
13548,DB11942,P30542,-1
13549,DB00360,P25100,-1
13550,DB01124,Q02818,-1
13551,DB01428,P01857,-1
13552,DB00354,P17252,-1
13553,DB00413,O76083,-1
13554,DB01079,P25963,-1
13555,DB08828,P51679,-1
13556,DB00237,P29320,-1
13557,DB06287,P03886,-1
13558,DB00297,Q8NI60,-1
13559,DB08964,Q8IVH4,-1
13560,DB00582,Q16719,-1
13561,DB06412,P15382,-1
13562,DB01199,O14980,-1
13563,DB09060,Q02338,-1
13564,DB14527,O60939,-1
13565,DB00734,Q13946,-1
13566,DB00307,P23415,-1
13567,DB14723,P15382,-1
13568,DB00551,P26440,-1
13569,DB00903,P07101,-1
13570,DB01268,P43405,-1
13571,DB00968,Q9F663,-1
13572,DB00896,P02652,-1
13573,DB06713,Q04707,-1
13574,DB00210,O95298,-1
13575,DB11586,P32427,-1
13576,DB09064,P04936,-1
13577,DB00645,P04839,-1
13578,DB01131,P16109,-1
13579,DB09079,Q9ULD8,-1
13580,DB00589,Q9Y2Z4,-1
13581,DB09220,P53779,-1
13582,DB04953,P51164,-1
13583,DB00922,Q746I8,-1
13584,DB00953,P31025,-1
13585,DB00806,P00441,-1
13586,DB01591,P55038,-1
13587,DB00719,O95259,-1
13588,DB01177,Q86V86,-1
13589,DB00986,P01730,-1
13590,DB11327,P10415,-1
13591,DB00697,P07288,-1
13592,DB01338,Q9H3Y6,-1
13593,DB04825,P63244,-1
13594,DB01056,P12821,-1
13595,DB00157,Q9NXG6,-1
13596,DB01282,Q9UQF2,-1
13597,DB01418,P14770,-1
13598,DB01083,O95477,-1
13599,DB00819,Q09428,-1
13600,DB06711,Q9Y600,-1
13601,DB09088,Q9NYV7,-1
13602,DB06196,P04079,-1
13603,DB00904,P19835,-1
13604,DB01226,O75460,-1
13605,DB00774,P0C1U9,-1
13606,DB01621,P30968,-1
13607,DB09090,P18825,-1
13608,DB09552,Q9H422,-1
13609,DB00583,P49411,-1
13610,DB01395,Q01064,-1
13611,DB00628,O95831,-1
13612,DB00921,P10997,-1
13613,DB00277,P14867,-1
13614,DB00410,P07288,-1
13615,DB01079,O95718,-1
13616,DB14540,Q5JVS0,-1
13617,DB15091,Q92637,-1
13618,DB00968,P07711,-1
13619,DB00242,Q01718,-1
13620,DB06204,Q32MK0,-1
13621,DB01250,P05109,-1
13622,DB00897,P06864,-1
13623,DB01274,P16473,-1
13624,DB13867,P17516,-1
13625,DB03175,P16389,-1
13626,DB00632,P02656,-1
13627,DB01332,Q6MZM0,-1
13628,DB11085,O43193,-1
13629,DB12783,P16581,-1
13630,DB09265,P11926,-1
13631,DB00923,P04733,-1
13632,DB01283,Q01668,-1
13633,DB01024,P21709,-1
13634,DB06228,P29474,-1
13635,DB11363,P21283,-1
13636,DB09095,Q13554,-1
13637,DB00613,P22694,-1
13638,DB04832,P0DTD1,-1
13639,DB01180,P20061,-1
